职位,学历,经验,公司,"城市,",区域,商圈,技能列表,福利列表
资深python开发工程师（全栈）,本科,1-3年,北京聚能鼎力科技,深圳,南山区,科技园,"['Java', 'C++', '全栈开发', 'PyTorch', 'MySQL', '机器学习经验', 'Redis', 'Oracle', 'Linux开发/部署经验', 'Numpy', '量化交易开发经验', 'Python']","['底薪加提成', '股票期权', '全勤奖', '五险一金', '夜班补助']"
Python,本科,3-5年,嘻码(上海),深圳,宝安区,西乡,"['Django', 'Python', 'Flask']",[]
python中级开发工程师,本科,1-3年,魔数智擎,深圳,南山区,科技园,[],"['员工旅游', '零食下午茶', '带薪年假', '五险一金', '季度团建', '节日福利', '交通补助', '年终奖', '餐补']"
python开发工程师（java+python）,本科,3-5年,信必优Symbio,深圳,南山区,科技园,"['Python', 'Java', 'Django', 'MySQL', 'PostgreSQL', 'AI平台']","['带薪年假', '定期体检', '节日福利', '团建聚餐', '零食下午茶', '五险一金']"
Python开发工程师,本科,1-3年,深圳元戎启行科技,深圳,福田区,福田保税区,"['开发自动化测试平台', 'Python']","['五险一金', '定期体检', '年终奖', '带薪年假', '包吃', '节日福利']"
python后端开发工程师,本科,1-3年,维谛技术,深圳,,,"['Python', 'Golang', 'Django', 'MySQL']","['定期体检', '补充医疗保险', '餐补', '免费班车', '加班补助', '带薪年假', '员工旅游', '年终奖', '五险一金', '通讯补贴', '交通补助', '节日福利']"
python工程师,本科,1-3年,大象机器人,深圳,福田区,华强南,"['Python', 'Numpy', 'Pandas', 'MySQL']","['生日福利', '带薪年假', '五险一金', '团建聚餐', '员工旅游', '节日福利', '股票期权', '零食下午茶', '团建活动', '绩效奖金', '法定节假日三薪', '免费工装']"
Python技术支持(A96985),本科,1-3年,分叉智能科技,深圳,南山区,科技园,"['Scrapy', '爬虫经验', 'Pandas', 'MySQL', 'Redis', 'Selenium', 'Python']","['零食下午茶', '节日福利', '团建聚餐', '带薪年假', '股票期权', '年终奖', '五险一金']"
Python后端开发工程师,本科,3-5年,壹倍科技,深圳,宝安区,西乡,"['爬虫经验', 'Django', 'MySQL', '运维开发经验', '工业设备', 'Python']","['零食下午茶', '节日福利', '补充医疗保险', '团建聚餐', '年终奖', '五险一金', '带薪年假', '股票期权']"
python 校招,本科,在校/应届,芯行,深圳,龙岗区,坂田,"['机器学习/算法工程', '数据开发', '爬虫', 'Python', 'TensorFlow', 'PyTorch', '计算机相关专业', '全栈开发经验', '机器学习工程经验']","['节日福利', '团建聚餐', '零食下午茶', '带薪年假', '年终奖', '五险一金']"
Python-深圳-自研非外包,本科,1-3年,嘉为科技,深圳,南山区,科技园,"['微服务经验', 'Django', 'MySQL', 'Redis', 'Python', 'Flask']","['定期体检', '生日福利', '节日福利', '绩效奖金', '带薪年假', '通讯补贴', '年终奖', '股票期权', '五险一金']"
python高级开发工程师,本科,3-5年,深圳南极鲸科技,深圳,龙华区,民治,"['后端', '数据开发', '运维开发', 'Python', 'PHP', 'Django']",[]
Python开发～FFmpeg方向,大专,3-5年,宏图,深圳,宝安区,新安,"['Python', 'Django', 'Flask', 'MySQL', '架构设计经验', '分布式经验', 'FFmpeg']","['餐补', '零食下午茶', '带薪年假', '员工旅游', '年终奖', '全勤奖', '股票期权', '绩效奖金', '五险一金', '节日福利', '加班补助']"
Python,本科,1-3年,素问智能,深圳,南山区,西丽,['软件工程师'],"['五险一金', '带薪年假']"
python工程师,本科,3-5年,弘翰咨询,深圳,龙岗区,布吉,"['Python', 'Django', 'Flask', 'Nginx', 'MySQL']",[]
Python,本科,5-10年,佑驾创新,深圳,福田区,车公庙,"['团队管理经验', '架构设计经验']","['法定节假日三薪', '带薪年假', '零食下午茶', '高温补贴', '生日福利', '团建聚餐', '五险一金', '意外险', '年终奖', '节日福利', '定期体检']"
python（外企/双语/英语沟通）,本科,3-5年,CLPS华钦软件,深圳,南山区,科技园,"['Hive', 'Hardoop', 'Spark', 'etl', 'Python']","['节日福利', '零食下午茶', '补充医疗保险', '全勤奖', '带薪年假', '年终奖', '定期体检', '加班补助', '五险一金']"
Python全栈开发中级工程师（AI方向）,本科,3-5年,省广众烁,深圳,南山区,蛇口,"['Python', 'Django', 'Flask', 'Redis']","['节日福利', '定期体检', '带薪年假', '五险一金', '员工旅游', '加班补助', '餐补', '交通补助', '年终奖', '零食下午茶']"
基金业务后台开发-Python,本科,经验不限,富途,深圳,南山区,科技园,"['MySQL', 'Linux', '金融']","['年终奖', '补充医疗保险', '生日福利', '团建聚餐', '节日福利', '定期体检', '餐补', '五险一金', '零食下午茶', '加班补助', '交通补贴']"
中级Python开发工程师-J951217,本科,3-5年,麦风科技,深圳,南山区,科技园,"['设计', '调试', '测试', '维护', 'AI技术']","['带薪年假', '培养项目', '餐补', '节日福利', '协会活动', '生日福利', '员工旅游', '季度抽奖', '年终奖', '婚育津贴', '交通补助', '零食下午茶', '股票期权', '团建聚餐', '五险一金', '定期体检']"
Python AI开发工程师,本科,经验不限,深圳市智算力数字科技,深圳,福田区,车公庙,"['Python', 'TensorFlow', 'PyTorch', 'PostgreSQL', '机器学习经验', '大模型', 'AIGC']","['团建聚餐', '定期体检', '五险一金', '带薪年假']"
Python后端工程师 - 大模型应用方向,本科,3-5年,光汇石油集团,深圳,福田区,石厦,"['Python', 'Django', 'AI', 'rag']","['包吃', '五险一金', '高温补贴', '生日福利', '住房补贴', '绩效奖金', '法定节假日三薪', '节日福利', '带薪年假', '年终奖']"
Agent AI开发（Python）,本科,,深圳市领智寻知科...,深圳,南山区,科技园,"['PyTorch', 'Django', 'MySQL', 'Python', 'Flask']","['训练资源丰富', '带薪年假', '生日福利', '股票期权', '意外险', '零食下午茶', '年终奖', '绩效奖金', '做事儿正确', '节日福利', '时间灵活', '五险一金', '团建聚餐', '0办公室政治', '超酷炫环境', '改变世界', '直接跟老大', '担纲大任']"
python工程师,本科,经验不限,正印光学,深圳,宝安区,西乡,"['Python', 'C/C++']",[]
python开发工程师,大专,3-5年,广州灵度智能科技,深圳,坪山区,坪山,"['Django', 'Python']",[]
Python,本科,1-3年,深圳市福田区梅辞...,深圳,福田区,车公庙,[],[]
兼职——AI+Python开发工程师,本科,3-5年,魔方网表,深圳,南山区,科技园,['Python'],[]
全栈开发工程师（Python/Vue）,本科,3-5年,一牛文化,深圳,宝安区,沙井,"['Python', 'Java', 'Flask', 'Scrapy', 'Selenium', 'MySQL', 'Redis', 'MongoDB', '爬虫经验', 'Linux开发/部署经验']",[]
全栈开发工程师（Python）岗头E,本科,1-3年,利伯塔斯,深圳,龙岗区,坂田,"['Python', 'PyTorch', 'MySQL', '云计算经验', '全栈（站）', 'web开发', '前后端分离', 'elementui', 'mysql']","['带薪年假', '绩效奖金', '全勤奖', '有无线网', '底薪加提成', '员工旅游', '五险一金', '节日福利', '团建聚餐', '餐补', '零食下午茶', '交通补助']"
Python（厦门驻场，短期项目，远程面试）,大专,3-5年,佳壹技术,深圳,南山区,科技园,"['Python', 'Django', 'Flask', 'Tornado', 'Scrapy', 'MySQL', 'Redis', 'Oracle', '分布式经验', '微服务经验', '爬虫经验']","['保底工资', '年终奖', '五险一金']"
python开发工程师,大专,3-5年,雨略科技,深圳,南山区,前海,"['Python', 'Django', 'Flask', 'PyTorch', 'Docker', 'Kafka', 'MySQL', 'MongoDB', 'HBase', 'PostgreSQL', '架构设计经验', '分布式经验', '微服务经验', '量化交易开发经验', '运维开发经验']","['夜班补助', '团建聚餐', '五险一金', '餐补', '法定节假日三薪', '节假日加班费', '加班补助', '保底工资', '住房补贴', '绩效奖金']"
python开发工程师,大专,1-3年,创行数字科技,深圳,龙华区,龙华,"['团队管理经验', 'Django', 'MySQL', 'Python']","['五险一金', '员工旅游', '年终奖']"
初级python后端工程师,本科,1-3年,九间科技,深圳,龙华区,民治,"['Nginx', 'Docker', 'PostgreSQL', 'Python']","['股票期权', '零食下午茶', '带薪年假', '团建聚餐', '员工旅游', '年终奖', '定期体检', '节假日加班费', '五险一金']"
中级python开发工程师,本科,3-5年,中智信,深圳,南山区,科技园,"['Python', 'Django', 'Flask', 'Numpy', 'Pandas', 'Kafka', 'MySQL', 'Redis']",['五险一金']
python软件工程师,大专,1-3年,丰禾原,深圳,龙华区,观澜,"['爬虫', '后端', '数据开发', 'Python', '英语读写能力良好', '计算机相关专业', '爬虫经验', '蓝牙', '测试']","['五险一金', '全勤奖', '年终奖', '带薪年假', '员工旅游', '餐补']"
Python高级开发工程师,大专,3-5年,布桐游戏,深圳,宝安区,新安,"['Nginx', 'celery', 'Elasticsearch', 'Django', 'MySQL', 'Redis', 'Linux开发/部署经验', '有前端经验/技能', 'Python']","['包吃', '餐补', '定期体检', '零食下午茶', '员工旅游', '节日福利', '交通补助', '五险一金', '年终奖', '加班补助', '全勤奖', '补充医疗保险', '带薪年假']"
大数据开发工程师（Python）,本科,1-3年,深圳用图科技有限公司,深圳,宝安区,西乡,"['Python', 'Scrapy', 'Redis', 'MongoDB']","['绩效奖金', '员工旅游', '定期体检', '带薪年假', '团建聚餐', '包吃', '年终奖', '节日福利', '五险一金', '零食下午茶', '生日福利']"
高级Python运维开发工程师,大专,5-10年,红米,深圳,宝安区,石岩,"['Python', 'Django', 'PyTorch', 'Redis', '运维开发经验']",[]
python高级开发工程师,本科,3-5年,圳新优学,深圳,龙华区,民治,"['分布式经验', 'Django', 'PostgreSQL', '其他', '架构设计经验', 'Python']",[]
Python后端开发工程师,本科,3-5年,赋风科技,深圳,南山区,科技园,"['Django', '机器学习经验', 'Spark', '架构设计经验', 'Python']","['意外险', '绩效奖金', '零食下午茶', '带薪年假', '餐补', '法定节假日三薪', '定期体检', '团建聚餐', '节日福利', '五险一金', '年终奖', '补充医疗保险', '股票期权']"
python开发,大专,5-10年,晟就科技,深圳,宝安区,福永,"['Java', 'Nginx', 'C++', 'PostgreSQL', '机器学习经验', 'Redis', 'PyTorch', 'Docker', 'Django', 'MySQL', '运维开发经验', '云计算经验', 'MongoDB', '架构设计经验', 'Linux开发/部署经验', 'Python', 'TensorFlow']",[]
高级Python开发工程师,大专,3-5年,可可鑫,深圳,罗湖区,水贝,"['Python', 'Django', 'Flask', 'MySQL', 'Redis', 'Oracle', '爬虫经验', '运维开发经验', '分布式经验', '微服务经验', '云计算经验', 'ip', 'TCP', 'HTML', 'CsS']","['五险一金', '全勤奖', '年终奖', '带薪年假', '包吃', '包住宿']"
Python 全栈工程师,本科,1-3年,星家悦,深圳,龙华区,观澜,"['Python', 'Django', 'Docker', 'Kafka', 'MySQL', '架构设计经验', '分布式经验', '量化交易开发经验']",[]
python开发工程师,本科,1-3年,深圳璞蓝品牌管理,深圳,南山区,科技园,"['Hive', '分布式经验', 'Hadoop', 'MySQL', '云计算经验', 'coze', 'Python', 'Flask', 'TensorFlow']","['定期体检', '五险一金']"
跨境电商-python后端开发（web),本科,5-10年,务完物,深圳,龙华区,民治,"['编写PythonWebAPI', 'FastAPl', 'Django', 'PostgreSQL', 'MySQL', 'Python', 'Flask']","['工龄奖', '零食下午茶', '节日福利', '宿舍有空调', '餐补', '全勤奖', '五险一金', '可申请包住', '带薪年假', '员工旅游', '绩效奖金', '法定节假日三薪', '生日福利', '年终奖', '团建聚餐']"
Python工程师（智能体平台-深圳）,本科,5-10年,滴普科技,深圳,南山区,科技园,"['Python', 'Java', 'PyTorch', 'TensorFlow', 'MySQL', 'LangChain', 'AutoGen']","['生日福利', '绩效奖金', '带薪年假', '节日福利', '团建聚餐', '五险一金', '员工旅游', '通讯补贴', '年终奖', '股票期权', '交通补助', '法定节假日三薪', '定期体检', '零食下午茶']"
python开发,大专,1-3年,深圳市云上智博科技,深圳,坪山区,坪山,"['Golang', 'Java', 'Git', 'Linux', 'Django', 'Vue', 'SDK,MQTT,API', '海康', 'Python', 'Flask']",['五险一金']
python开发,本科,1-3年,轩辕电子,深圳,龙华区,龙华,"['后端', '机器学习/算法工程', '数据开发', 'Python', 'Java', 'TensorFlow', '计算机相关专业', '机器学习工程经验', '服务端开发经验', 'Pytorch/Keras/Kaldi', 'Speechbrain、flash']","['保底工资', '节日福利', '绩效奖金', '年终奖', '五险一金', '有无线网', '工龄奖', '底薪加提成', '零食下午茶', '加班补助']"
资深python开发工程师（电商方向）,本科,5-10年,云娱创投,深圳,南山区,前海,"['Python', 'Django', 'Flask', 'Scrapy', 'Selenium', 'MySQL', 'MongoDB', 'PostgreSQL', '爬虫经验']","['加班补助', '绩效奖金', '团建聚餐', '零食下午茶', '五险一金', '年终奖', '有无线网', '生日福利']"
【深圳】Python系统开发工程师（正式批）,本科,在校/应届,仲阳天王星,深圳,南山区,华侨城,"['后端', '交易系统需求开发', 'Python', '分布式集群']","['带薪年假', '绩效奖金', '团建聚餐', '节日福利', '五险一金', '员工旅游', '包吃', '保底工资', '零食下午茶', '生日福利', '定期体检']"
python后端开发工程师,本科,1-3年,深圳农科玉,深圳,龙华区,大浪,"['Python', 'Django', 'Flask', 'Pandas', 'Numpy', 'Scrapy', 'MySQL', 'Redis', '分布式经验', '爬虫经验', '微服务经验']","['生日福利', '带薪年假', '绩效奖金', '五险一金', '底薪加提成', '节日福利', '意外险', '保底工资']"
Python初级开发工程师,本科,1-3年,迈诺特数字科技,深圳,龙岗区,平湖,"['Java', 'Nginx', '爬虫经验', 'C', 'Django', 'MySQL', '机器学习经验', 'Linux开发/部署经验', 'Python', 'Flask']","['带薪年假', '生日福利', '餐补', '五险一金', '交通补助']"
高级python开发工程师,本科,5-10年,新橙科技,深圳,南山区,后海,"['Python', 'Golang', 'Django', 'Nginx', 'Elasticsearch', 'MySQL', 'Redis', '架构设计经验', 'Linux开发/部署经验']","['包吃', '带薪年假', '员工旅游', '团建聚餐', '绩效奖金', '节日福利', '零食下午茶', '保底工资', '定期体检', '五险一金', '橙长培训']"
Python AI应用开发,本科,3-5年,深圳幻影未来信息科技,深圳,南山区,科技园,"['Python', 'AI']","['节假日加班费', '交通补助', '零食下午茶', '餐补', '员工旅游', '带薪年假', '五险一金', '法定节假日三薪', '节日福利']"
